ampl.tab 3 1
ALL_PLACES	PLACES	DAYS	travel
CmmnwAM	ThmpsnI	1	0
CmmnwAM	ThmpsnI	2	0
CmmnwAM	ThmpsnI	3	0
CmmnwAM	ThmpsnI	4	0
CmmnwAM	EmrldNc	1	0
CmmnwAM	EmrldNc	2	0
CmmnwAM	EmrldNc	3	0
CmmnwAM	EmrldNc	4	0
CmmnwAM	LyrSCoB	1	0
CmmnwAM	LyrSCoB	2	0
CmmnwAM	LyrSCoB	3	0
CmmnwAM	LyrSCoB	4	0
CmmnwAM	HOME_NEU_END	1	0
CmmnwAM	HOME_NEU_END	2	0
CmmnwAM	HOME_NEU_END	3	0
CmmnwAM	HOME_NEU_END	4	0
ThPOoEG	HOME_NEU_START	1	0
ThPOoEG	HOME_NEU_START	2	0
ThPOoEG	HOME_NEU_START	3	0
ThPOoEG	HOME_NEU_START	4	0
ThPOoEG	FrdmTrl	1	0
ThPOoEG	FrdmTrl	2	0
ThPOoEG	FrdmTrl	3	0
ThPOoEG	FrdmTrl	4	0
ThPOoEG	FnwyPrk	1	0
ThPOoEG	FnwyPrk	2	0
ThPOoEG	FnwyPrk	3	0
ThPOoEG	FnwyPrk	4	0
ThPOoEG	MsmofFA	1	0
ThPOoEG	MsmofFA	2	0
ThPOoEG	MsmofFA	3	0
ThPOoEG	MsmofFA	4	0
ThPOoEG	BstTPSM	1	0
ThPOoEG	BstTPSM	2	0
ThPOoEG	BstTPSM	3	0
ThPOoEG	BstTPSM	4	0
ThPOoEG	NrthEnd	1	0
ThPOoEG	NrthEnd	2	0
ThPOoEG	NrthEnd	3	0
ThPOoEG	NrthEnd	4	0
ThPOoEG	JhFKPML	1	0
ThPOoEG	JhFKPML	2	0
ThPOoEG	JhFKPML	3	0
ThPOoEG	JhFKPML	4	0
ThPOoEG	BstnPbG	1	0
ThPOoEG	BstnPbG	2	0
ThPOoEG	BstnPbG	3	0
ThPOoEG	BstnPbG	4	0
ThPOoEG	SmlAdmB	1	0
ThPOoEG	SmlAdmB	2	0
ThPOoEG	SmlAdmB	3	0
ThPOoEG	SmlAdmB	4	0
ThPOoEG	IsblSGM	1	0
ThPOoEG	IsblSGM	2	0
ThPOoEG	IsblSGM	3	0
ThPOoEG	IsblSGM	4	0
ThPOoEG	BstnPbL	1	0
ThPOoEG	BstnPbL	2	0
ThPOoEG	BstnPbL	3	0
ThPOoEG	BstnPbL	4	0
ThPOoEG	USSCnst	1	0
ThPOoEG	USSCnst	2	0
ThPOoEG	USSCnst	3	0
ThPOoEG	USSCnst	4	0
ThPOoEG	BecnHll	1	0
ThPOoEG	BecnHll	2	0
ThPOoEG	BecnHll	3	0
ThPOoEG	BecnHll	4	0
ThPOoEG	BackBay	1	0
ThPOoEG	BackBay	2	0
ThPOoEG	BackBay	3	0
ThPOoEG	BackBay	4	0
ThPOoEG	OldNCHS	1	0
ThPOoEG	OldNCHS	2	0
ThPOoEG	OldNCHS	3	0
ThPOoEG	OldNCHS	4	0
ThPOoEG	HrbrWlk	1	0
ThPOoEG	HrbrWlk	2	0
ThPOoEG	HrbrWlk	3	0
ThPOoEG	HrbrWlk	4	0
ThPOoEG	NwEngHM	1	0
ThPOoEG	NwEngHM	2	0
ThPOoEG	NwEngHM	3	0
ThPOoEG	NwEngHM	4	0
ThPOoEG	ArnldAr	1	0
ThPOoEG	ArnldAr	2	0
ThPOoEG	ArnldAr	3	0
ThPOoEG	ArnldAr	4	0
ThPOoEG	ChrlsRE	1	0
ThPOoEG	ChrlsRE	2	0
ThPOoEG	ChrlsRE	3	0
ThPOoEG	ChrlsRE	4	0
ThPOoEG	BstnOpH	1	0
ThPOoEG	BstnOpH	2	0
ThPOoEG	BstnOpH	3	0
ThPOoEG	BstnOpH	4	0
ThPOoEG	Mrrt_CH	1	0
ThPOoEG	Mrrt_CH	2	0
ThPOoEG	Mrrt_CH	3	1
ThPOoEG	Mrrt_CH	4	0
ThPOoEG	RsKnndG	1	0
ThPOoEG	RsKnndG	2	0
ThPOoEG	RsKnndG	3	0
ThPOoEG	RsKnndG	4	0
ThPOoEG	ThBstnP	1	0
ThPOoEG	ThBstnP	2	0
ThPOoEG	ThBstnP	3	0
ThPOoEG	ThBstnP	4	0
ThPOoEG	Grg_sIs	1	0
ThPOoEG	Grg_sIs	2	0
ThPOoEG	Grg_sIs	3	0
ThPOoEG	Grg_sIs	4	0
ThPOoEG	CmmnwAM	1	0
ThPOoEG	CmmnwAM	2	0
ThPOoEG	CmmnwAM	3	0
ThPOoEG	CmmnwAM	4	0
ThPOoEG	ThPOoEG	1	0
ThPOoEG	ThPOoEG	2	0
ThPOoEG	ThPOoEG	3	0
ThPOoEG	ThPOoEG	4	0
ThPOoEG	EMKIftUSS	1	0
ThPOoEG	EMKIftUSS	2	0
ThPOoEG	EMKIftUSS	3	0
ThPOoEG	EMKIftUSS	4	0
ThPOoEG	DwnstCH	1	0
ThPOoEG	DwnstCH	2	0
ThPOoEG	DwnstCH	3	0
ThPOoEG	DwnstCH	4	0
ThPOoEG	FanPier	1	0
ThPOoEG	FanPier	2	0
ThPOoEG	FanPier	3	0
ThPOoEG	FanPier	4	0
ThPOoEG	BstnAth	1	0
ThPOoEG	BstnAth	2	0
ThPOoEG	BstnAth	3	0
ThPOoEG	BstnAth	4	0
ThPOoEG	SymphnH	1	0
ThPOoEG	SymphnH	2	0
ThPOoEG	SymphnH	3	0
ThPOoEG	SymphnH	4	0
ThPOoEG	EtDaMGH	1	0
ThPOoEG	EtDaMGH	2	0
ThPOoEG	EtDaMGH	3	0
ThPOoEG	EtDaMGH	4	0
ThPOoEG	BstnWnr	1	0
ThPOoEG	BstnWnr	2	0
ThPOoEG	BstnWnr	3	0
ThPOoEG	BstnWnr	4	0
ThPOoEG	MtrplWM	1	0
ThPOoEG	MtrplWM	2	0
ThPOoEG	MtrplWM	3	0
ThPOoEG	MtrplWM	4	0
ThPOoEG	BySttCC	1	0
ThPOoEG	BySttCC	2	0
ThPOoEG	BySttCC	3	0
ThPOoEG	BySttCC	4	0
ThPOoEG	PSRMMoMHaIaMGH	1	0
ThPOoEG	PSRMMoMHaIaMGH	2	0
ThPOoEG	PSRMMoMHaIaMGH	3	0
ThPOoEG	PSRMMoMHaIaMGH	4	0
ThPOoEG	BstnBll	1	0
ThPOoEG	BstnBll	2	0
ThPOoEG	BstnBll	3	0
ThPOoEG	BstnBll	4	0
ThPOoEG	JamcPnd	1	0
ThPOoEG	JamcPnd	2	0
ThPOoEG	JamcPnd	3	0
ThPOoEG	JamcPnd	4	0
ThPOoEG	PirsPrk	1	0
ThPOoEG	PirsPrk	2	0
ThPOoEG	PirsPrk	3	0
ThPOoEG	PirsPrk	4	0
ThPOoEG	NtnPSVC	1	0
ThPOoEG	NtnPSVC	2	0
ThPOoEG	NtnPSVC	3	0
ThPOoEG	NtnPSVC	4	0
ThPOoEG	NwBlnFS	1	0
ThPOoEG	NwBlnFS	2	0
ThPOoEG	NwBlnFS	3	0
ThPOoEG	NwBlnFS	4	0
ThPOoEG	AnaHACM	1	0
ThPOoEG	AnaHACM	2	0
ThPOoEG	AnaHACM	3	0
ThPOoEG	AnaHACM	4	0
ThPOoEG	ArlngSC	1	0
ThPOoEG	ArlngSC	2	0
ThPOoEG	ArlngSC	3	0
ThPOoEG	ArlngSC	4	0
ThPOoEG	LttBIaL	1	0
ThPOoEG	LttBIaL	2	0
ThPOoEG	LttBIaL	3	0
ThPOoEG	LttBIaL	4	0
ThPOoEG	NwEnCJH	1	0
ThPOoEG	NwEnCJH	2	0
ThPOoEG	NwEnCJH	3	0
ThPOoEG	NwEnCJH	4	0
ThPOoEG	FrtWrrn	1	0
ThPOoEG	FrtWrrn	2	0
ThPOoEG	FrtWrrn	3	0
ThPOoEG	FrtWrrn	4	0
ThPOoEG	ChrcotC	1	0
ThPOoEG	ChrcotC	2	0
ThPOoEG	ChrcotC	3	0
ThPOoEG	ChrcotC	4	0
ThPOoEG	ThmpsnI	1	0
ThPOoEG	ThmpsnI	2	0
ThPOoEG	ThmpsnI	3	0
ThPOoEG	ThmpsnI	4	0
ThPOoEG	EmrldNc	1	0
ThPOoEG	EmrldNc	2	0
ThPOoEG	EmrldNc	3	0
ThPOoEG	EmrldNc	4	0
ThPOoEG	LyrSCoB	1	0
ThPOoEG	LyrSCoB	2	0
ThPOoEG	LyrSCoB	3	0
ThPOoEG	LyrSCoB	4	0
ThPOoEG	HOME_NEU_END	1	0
ThPOoEG	HOME_NEU_END	2	0
ThPOoEG	HOME_NEU_END	3	0
ThPOoEG	HOME_NEU_END	4	0
EMKIftUSS	HOME_NEU_START	1	0
EMKIftUSS	HOME_NEU_START	2	0
EMKIftUSS	HOME_NEU_START	3	0
EMKIftUSS	HOME_NEU_START	4	0
EMKIftUSS	FrdmTrl	1	0
EMKIftUSS	FrdmTrl	2	0
EMKIftUSS	FrdmTrl	3	0
EMKIftUSS	FrdmTrl	4	0
EMKIftUSS	FnwyPrk	1	0
EMKIftUSS	FnwyPrk	2	0
EMKIftUSS	FnwyPrk	3	0
EMKIftUSS	FnwyPrk	4	0
EMKIftUSS	MsmofFA	1	0
EMKIftUSS	MsmofFA	2	0
EMKIftUSS	MsmofFA	3	0
EMKIftUSS	MsmofFA	4	0
EMKIftUSS	BstTPSM	1	0
EMKIftUSS	BstTPSM	2	0
EMKIftUSS	BstTPSM	3	0
EMKIftUSS	BstTPSM	4	0
EMKIftUSS	NrthEnd	1	0
EMKIftUSS	NrthEnd	2	0
EMKIftUSS	NrthEnd	3	0
EMKIftUSS	NrthEnd	4	0
EMKIftUSS	JhFKPML	1	0
EMKIftUSS	JhFKPML	2	0
EMKIftUSS	JhFKPML	3	0
EMKIftUSS	JhFKPML	4	0
EMKIftUSS	BstnPbG	1	0
EMKIftUSS	BstnPbG	2	0
EMKIftUSS	BstnPbG	3	0
EMKIftUSS	BstnPbG	4	0
EMKIftUSS	SmlAdmB	1	0
EMKIftUSS	SmlAdmB	2	0
EMKIftUSS	SmlAdmB	3	0
EMKIftUSS	SmlAdmB	4	0
EMKIftUSS	IsblSGM	1	0
EMKIftUSS	IsblSGM	2	0
EMKIftUSS	IsblSGM	3	0
EMKIftUSS	IsblSGM	4	0
EMKIftUSS	BstnPbL	1	0
EMKIftUSS	BstnPbL	2	0
EMKIftUSS	BstnPbL	3	0
EMKIftUSS	BstnPbL	4	0
EMKIftUSS	USSCnst	1	0
EMKIftUSS	USSCnst	2	0
EMKIftUSS	USSCnst	3	0
EMKIftUSS	USSCnst	4	0
EMKIftUSS	BecnHll	1	0
EMKIftUSS	BecnHll	2	0
EMKIftUSS	BecnHll	3	0
EMKIftUSS	BecnHll	4	0
EMKIftUSS	BackBay	1	0
EMKIftUSS	BackBay	2	0
EMKIftUSS	BackBay	3	0
EMKIftUSS	BackBay	4	0
EMKIftUSS	OldNCHS	1	0
EMKIftUSS	OldNCHS	2	0
EMKIftUSS	OldNCHS	3	0
EMKIftUSS	OldNCHS	4	0
EMKIftUSS	HrbrWlk	1	0
EMKIftUSS	HrbrWlk	2	0
EMKIftUSS	HrbrWlk	3	0
EMKIftUSS	HrbrWlk	4	0
EMKIftUSS	NwEngHM	1	0
EMKIftUSS	NwEngHM	2	0
EMKIftUSS	NwEngHM	3	0
EMKIftUSS	NwEngHM	4	0
EMKIftUSS	ArnldAr	1	0
EMKIftUSS	ArnldAr	2	0
EMKIftUSS	ArnldAr	3	0
EMKIftUSS	ArnldAr	4	0
EMKIftUSS	ChrlsRE	1	0
EMKIftUSS	ChrlsRE	2	0
EMKIftUSS	ChrlsRE	3	0
EMKIftUSS	ChrlsRE	4	0
EMKIftUSS	BstnOpH	1	0
EMKIftUSS	BstnOpH	2	0
EMKIftUSS	BstnOpH	3	0
EMKIftUSS	BstnOpH	4	0
EMKIftUSS	Mrrt_CH	1	0
EMKIftUSS	Mrrt_CH	2	0
EMKIftUSS	Mrrt_CH	3	0
EMKIftUSS	Mrrt_CH	4	0
EMKIftUSS	RsKnndG	1	0
EMKIftUSS	RsKnndG	2	0
EMKIftUSS	RsKnndG	3	0
EMKIftUSS	RsKnndG	4	0
EMKIftUSS	ThBstnP	1	0
EMKIftUSS	ThBstnP	2	0
EMKIftUSS	ThBstnP	3	0
EMKIftUSS	ThBstnP	4	0
EMKIftUSS	Grg_sIs	1	0
EMKIftUSS	Grg_sIs	2	0
EMKIftUSS	Grg_sIs	3	0
EMKIftUSS	Grg_sIs	4	0
EMKIftUSS	CmmnwAM	1	0
EMKIftUSS	CmmnwAM	2	0
EMKIftUSS	CmmnwAM	3	0
EMKIftUSS	CmmnwAM	4	0
EMKIftUSS	ThPOoEG	1	0
EMKIftUSS	ThPOoEG	2	0
EMKIftUSS	ThPOoEG	3	0
EMKIftUSS	ThPOoEG	4	0
EMKIftUSS	EMKIftUSS	1	0
EMKIftUSS	EMKIftUSS	2	0
EMKIftUSS	EMKIftUSS	3	0
EMKIftUSS	EMKIftUSS	4	0
EMKIftUSS	DwnstCH	1	0
EMKIftUSS	DwnstCH	2	0
EMKIftUSS	DwnstCH	3	0
EMKIftUSS	DwnstCH	4	0
EMKIftUSS	FanPier	1	0
EMKIftUSS	FanPier	2	0
EMKIftUSS	FanPier	3	0
EMKIftUSS	FanPier	4	0
EMKIftUSS	BstnAth	1	0
EMKIftUSS	BstnAth	2	0
EMKIftUSS	BstnAth	3	0
EMKIftUSS	BstnAth	4	0
EMKIftUSS	SymphnH	1	0
EMKIftUSS	SymphnH	2	0
EMKIftUSS	SymphnH	3	0
EMKIftUSS	SymphnH	4	0
EMKIftUSS	EtDaMGH	1	0
EMKIftUSS	EtDaMGH	2	0
EMKIftUSS	EtDaMGH	3	0
EMKIftUSS	EtDaMGH	4	0
EMKIftUSS	BstnWnr	1	0
EMKIftUSS	BstnWnr	2	0
EMKIftUSS	BstnWnr	3	0
EMKIftUSS	BstnWnr	4	0
EMKIftUSS	MtrplWM	1	0
EMKIftUSS	MtrplWM	2	0
EMKIftUSS	MtrplWM	3	0
EMKIftUSS	MtrplWM	4	0
EMKIftUSS	BySttCC	1	0
EMKIftUSS	BySttCC	2	0
EMKIftUSS	BySttCC	3	0
EMKIftUSS	BySttCC	4	0
EMKIftUSS	PSRMMoMHaIaMGH	1	0
EMKIftUSS	PSRMMoMHaIaMGH	2	0
EMKIftUSS	PSRMMoMHaIaMGH	3	0
EMKIftUSS	PSRMMoMHaIaMGH	4	0
EMKIftUSS	BstnBll	1	0
EMKIftUSS	BstnBll	2	0
EMKIftUSS	BstnBll	3	0
EMKIftUSS	BstnBll	4	0
EMKIftUSS	JamcPnd	1	0
EMKIftUSS	JamcPnd	2	0
EMKIftUSS	JamcPnd	3	0
EMKIftUSS	JamcPnd	4	0
EMKIftUSS	PirsPrk	1	0
EMKIftUSS	PirsPrk	2	0
EMKIftUSS	PirsPrk	3	0
EMKIftUSS	PirsPrk	4	0
EMKIftUSS	NtnPSVC	1	0
EMKIftUSS	NtnPSVC	2	0
EMKIftUSS	NtnPSVC	3	0
EMKIftUSS	NtnPSVC	4	0
EMKIftUSS	NwBlnFS	1	0
EMKIftUSS	NwBlnFS	2	0
EMKIftUSS	NwBlnFS	3	0
EMKIftUSS	NwBlnFS	4	0
EMKIftUSS	AnaHACM	1	0
EMKIftUSS	AnaHACM	2	0
EMKIftUSS	AnaHACM	3	0
EMKIftUSS	AnaHACM	4	0
EMKIftUSS	ArlngSC	1	0
EMKIftUSS	ArlngSC	2	0
EMKIftUSS	ArlngSC	3	0
EMKIftUSS	ArlngSC	4	0
EMKIftUSS	LttBIaL	1	0
EMKIftUSS	LttBIaL	2	0
EMKIftUSS	LttBIaL	3	0
EMKIftUSS	LttBIaL	4	0
EMKIftUSS	NwEnCJH	1	0
EMKIftUSS	NwEnCJH	2	0
EMKIftUSS	NwEnCJH	3	0
EMKIftUSS	NwEnCJH	4	0
EMKIftUSS	FrtWrrn	1	0
EMKIftUSS	FrtWrrn	2	0
EMKIftUSS	FrtWrrn	3	0
EMKIftUSS	FrtWrrn	4	0
EMKIftUSS	ChrcotC	1	0
EMKIftUSS	ChrcotC	2	0
EMKIftUSS	ChrcotC	3	0
EMKIftUSS	ChrcotC	4	0
EMKIftUSS	ThmpsnI	1	0
EMKIftUSS	ThmpsnI	2	0
EMKIftUSS	ThmpsnI	3	0
EMKIftUSS	ThmpsnI	4	0
EMKIftUSS	EmrldNc	1	0
EMKIftUSS	EmrldNc	2	0
EMKIftUSS	EmrldNc	3	0
EMKIftUSS	EmrldNc	4	0
EMKIftUSS	LyrSCoB	1	0
EMKIftUSS	LyrSCoB	2	0
EMKIftUSS	LyrSCoB	3	0
EMKIftUSS	LyrSCoB	4	0
EMKIftUSS	HOME_NEU_END	1	0
EMKIftUSS	HOME_NEU_END	2	0
EMKIftUSS	HOME_NEU_END	3	0
EMKIftUSS	HOME_NEU_END	4	0
DwnstCH	HOME_NEU_START	1	0
DwnstCH	HOME_NEU_START	2	0
DwnstCH	HOME_NEU_START	3	0
DwnstCH	HOME_NEU_START	4	0
DwnstCH	FrdmTrl	1	0
DwnstCH	FrdmTrl	2	0
DwnstCH	FrdmTrl	3	0
DwnstCH	FrdmTrl	4	0
DwnstCH	FnwyPrk	1	0
DwnstCH	FnwyPrk	2	0
DwnstCH	FnwyPrk	3	0
DwnstCH	FnwyPrk	4	0
DwnstCH	MsmofFA	1	0
DwnstCH	MsmofFA	2	0
DwnstCH	MsmofFA	3	0
DwnstCH	MsmofFA	4	0
DwnstCH	BstTPSM	1	0
DwnstCH	BstTPSM	2	0
DwnstCH	BstTPSM	3	0
DwnstCH	BstTPSM	4	0
DwnstCH	NrthEnd	1	0
DwnstCH	NrthEnd	2	0
DwnstCH	NrthEnd	3	0
DwnstCH	NrthEnd	4	0
DwnstCH	JhFKPML	1	0
DwnstCH	JhFKPML	2	0
DwnstCH	JhFKPML	3	0
DwnstCH	JhFKPML	4	0
DwnstCH	BstnPbG	1	0
DwnstCH	BstnPbG	2	0
DwnstCH	BstnPbG	3	0
DwnstCH	BstnPbG	4	0
DwnstCH	SmlAdmB	1	0
DwnstCH	SmlAdmB	2	0
DwnstCH	SmlAdmB	3	0
DwnstCH	SmlAdmB	4	0
DwnstCH	IsblSGM	1	0
DwnstCH	IsblSGM	2	0
DwnstCH	IsblSGM	3	0
DwnstCH	IsblSGM	4	0
DwnstCH	BstnPbL	1	0
DwnstCH	BstnPbL	2	0
DwnstCH	BstnPbL	3	0
DwnstCH	BstnPbL	4	0
DwnstCH	USSCnst	1	0
DwnstCH	USSCnst	2	0
DwnstCH	USSCnst	3	0
DwnstCH	USSCnst	4	1
DwnstCH	BecnHll	1	0
DwnstCH	BecnHll	2	0
DwnstCH	BecnHll	3	0
DwnstCH	BecnHll	4	0
DwnstCH	BackBay	1	0
DwnstCH	BackBay	2	0
DwnstCH	BackBay	3	0
DwnstCH	BackBay	4	0
DwnstCH	OldNCHS	1	0
DwnstCH	OldNCHS	2	0
DwnstCH	OldNCHS	3	0
DwnstCH	OldNCHS	4	0
DwnstCH	HrbrWlk	1	0
DwnstCH	HrbrWlk	2	0
DwnstCH	HrbrWlk	3	0
DwnstCH	HrbrWlk	4	0
DwnstCH	NwEngHM	1	0
DwnstCH	NwEngHM	2	0
DwnstCH	NwEngHM	3	0
DwnstCH	NwEngHM	4	0
DwnstCH	ArnldAr	1	0
DwnstCH	ArnldAr	2	0
DwnstCH	ArnldAr	3	0
DwnstCH	ArnldAr	4	0
DwnstCH	ChrlsRE	1	0
DwnstCH	ChrlsRE	2	0
DwnstCH	ChrlsRE	3	0
DwnstCH	ChrlsRE	4	0
DwnstCH	BstnOpH	1	0
DwnstCH	BstnOpH	2	0
DwnstCH	BstnOpH	3	0
DwnstCH	BstnOpH	4	0
DwnstCH	Mrrt_CH	1	0
DwnstCH	Mrrt_CH	2	0
DwnstCH	Mrrt_CH	3	0
DwnstCH	Mrrt_CH	4	0
DwnstCH	RsKnndG	1	0
DwnstCH	RsKnndG	2	0
DwnstCH	RsKnndG	3	0
DwnstCH	RsKnndG	4	0
DwnstCH	ThBstnP	1	0
DwnstCH	ThBstnP	2	0
DwnstCH	ThBstnP	3	0
DwnstCH	ThBstnP	4	0
DwnstCH	Grg_sIs	1	0
DwnstCH	Grg_sIs	2	0
DwnstCH	Grg_sIs	3	0
DwnstCH	Grg_sIs	4	0
DwnstCH	CmmnwAM	1	0
DwnstCH	CmmnwAM	2	0
DwnstCH	CmmnwAM	3	0
DwnstCH	CmmnwAM	4	0
DwnstCH	ThPOoEG	1	0
DwnstCH	ThPOoEG	2	0
DwnstCH	ThPOoEG	3	0
DwnstCH	ThPOoEG	4	0
DwnstCH	EMKIftUSS	1	0
DwnstCH	EMKIftUSS	2	0
DwnstCH	EMKIftUSS	3	0
DwnstCH	EMKIftUSS	4	0
DwnstCH	DwnstCH	1	0
DwnstCH	DwnstCH	2	0
DwnstCH	DwnstCH	3	0
DwnstCH	DwnstCH	4	0
DwnstCH	FanPier	1	0
DwnstCH	FanPier	2	0
DwnstCH	FanPier	3	0
DwnstCH	FanPier	4	0
DwnstCH	BstnAth	1	0
DwnstCH	BstnAth	2	0
DwnstCH	BstnAth	3	0
DwnstCH	BstnAth	4	0
DwnstCH	SymphnH	1	0
DwnstCH	SymphnH	2	0
DwnstCH	SymphnH	3	0
DwnstCH	SymphnH	4	0
DwnstCH	EtDaMGH	1	0
DwnstCH	EtDaMGH	2	0
DwnstCH	EtDaMGH	3	0
DwnstCH	EtDaMGH	4	0
DwnstCH	BstnWnr	1	0
DwnstCH	BstnWnr	2	0
DwnstCH	BstnWnr	3	0
DwnstCH	BstnWnr	4	0
DwnstCH	MtrplWM	1	0
DwnstCH	MtrplWM	2	0
DwnstCH	MtrplWM	3	0
DwnstCH	MtrplWM	4	0
DwnstCH	BySttCC	1	0
DwnstCH	BySttCC	2	0
DwnstCH	BySttCC	3	0
DwnstCH	BySttCC	4	0
DwnstCH	PSRMMoMHaIaMGH	1	0
DwnstCH	PSRMMoMHaIaMGH	2	0
DwnstCH	PSRMMoMHaIaMGH	3	0
DwnstCH	PSRMMoMHaIaMGH	4	0
DwnstCH	BstnBll	1	0
DwnstCH	BstnBll	2	0
DwnstCH	BstnBll	3	0
DwnstCH	BstnBll	4	0
DwnstCH	JamcPnd	1	0
DwnstCH	JamcPnd	2	0
DwnstCH	JamcPnd	3	0
DwnstCH	JamcPnd	4	0
DwnstCH	PirsPrk	1	0
DwnstCH	PirsPrk	2	0
DwnstCH	PirsPrk	3	0
DwnstCH	PirsPrk	4	0
DwnstCH	NtnPSVC	1	0
DwnstCH	NtnPSVC	2	0
DwnstCH	NtnPSVC	3	0
DwnstCH	NtnPSVC	4	0
DwnstCH	NwBlnFS	1	0
DwnstCH	NwBlnFS	2	0
DwnstCH	NwBlnFS	3	0
DwnstCH	NwBlnFS	4	0
DwnstCH	AnaHACM	1	0
DwnstCH	AnaHACM	2	0
DwnstCH	AnaHACM	3	0
DwnstCH	AnaHACM	4	0
DwnstCH	ArlngSC	1	0
DwnstCH	ArlngSC	2	0
DwnstCH	ArlngSC	3	0
DwnstCH	ArlngSC	4	0
DwnstCH	LttBIaL	1	0
DwnstCH	LttBIaL	2	0
DwnstCH	LttBIaL	3	0
DwnstCH	LttBIaL	4	0
DwnstCH	NwEnCJH	1	0
DwnstCH	NwEnCJH	2	0
DwnstCH	NwEnCJH	3	0
DwnstCH	NwEnCJH	4	0
DwnstCH	FrtWrrn	1	0
DwnstCH	FrtWrrn	2	0
DwnstCH	FrtWrrn	3	0
DwnstCH	FrtWrrn	4	0
DwnstCH	ChrcotC	1	0
DwnstCH	ChrcotC	2	0
DwnstCH	ChrcotC	3	0
DwnstCH	ChrcotC	4	0
DwnstCH	ThmpsnI	1	0
DwnstCH	ThmpsnI	2	0
DwnstCH	ThmpsnI	3	0
DwnstCH	ThmpsnI	4	0
DwnstCH	EmrldNc	1	0
DwnstCH	EmrldNc	2	0
DwnstCH	EmrldNc	3	0
DwnstCH	EmrldNc	4	0
DwnstCH	LyrSCoB	1	0
DwnstCH	LyrSCoB	2	0
DwnstCH	LyrSCoB	3	0
DwnstCH	LyrSCoB	4	0
DwnstCH	HOME_NEU_END	1	0
DwnstCH	HOME_NEU_END	2	0
DwnstCH	HOME_NEU_END	3	0
DwnstCH	HOME_NEU_END	4	0
FanPier	HOME_NEU_START	1	0
FanPier	HOME_NEU_START	2	0
FanPier	HOME_NEU_START	3	0
FanPier	HOME_NEU_START	4	0
FanPier	FrdmTrl	1	0
FanPier	FrdmTrl	2	0
FanPier	FrdmTrl	3	0
FanPier	FrdmTrl	4	0
FanPier	FnwyPrk	1	0
FanPier	FnwyPrk	2	0
FanPier	FnwyPrk	3	0
FanPier	FnwyPrk	4	0
FanPier	MsmofFA	1	0
FanPier	MsmofFA	2	0
FanPier	MsmofFA	3	0
FanPier	MsmofFA	4	0
FanPier	BstTPSM	1	0
FanPier	BstTPSM	2	0
FanPier	BstTPSM	3	0
FanPier	BstTPSM	4	0
FanPier	NrthEnd	1	0
FanPier	NrthEnd	2	0
FanPier	NrthEnd	3	0
FanPier	NrthEnd	4	0
FanPier	JhFKPML	1	0
FanPier	JhFKPML	2	0
FanPier	JhFKPML	3	0
FanPier	JhFKPML	4	0
FanPier	BstnPbG	1	0
FanPier	BstnPbG	2	0
FanPier	BstnPbG	3	0
FanPier	BstnPbG	4	0
FanPier	SmlAdmB	1	0
FanPier	SmlAdmB	2	0
FanPier	SmlAdmB	3	0
FanPier	SmlAdmB	4	0
FanPier	IsblSGM	1	0
FanPier	IsblSGM	2	0
FanPier	IsblSGM	3	0
FanPier	IsblSGM	4	0
FanPier	BstnPbL	1	0
FanPier	BstnPbL	2	0
FanPier	BstnPbL	3	0
FanPier	BstnPbL	4	0
FanPier	USSCnst	1	0
FanPier	USSCnst	2	0
FanPier	USSCnst	3	0
FanPier	USSCnst	4	0
FanPier	BecnHll	1	0
FanPier	BecnHll	2	0
FanPier	BecnHll	3	0
FanPier	BecnHll	4	0
FanPier	BackBay	1	0
FanPier	BackBay	2	0
FanPier	BackBay	3	0
FanPier	BackBay	4	0
FanPier	OldNCHS	1	0
FanPier	OldNCHS	2	0
FanPier	OldNCHS	3	0
FanPier	OldNCHS	4	0
FanPier	HrbrWlk	1	0
FanPier	HrbrWlk	2	0
FanPier	HrbrWlk	3	0
FanPier	HrbrWlk	4	0
FanPier	NwEngHM	1	0
FanPier	NwEngHM	2	0
FanPier	NwEngHM	3	0
FanPier	NwEngHM	4	0
FanPier	ArnldAr	1	0
FanPier	ArnldAr	2	0
FanPier	ArnldAr	3	0
FanPier	ArnldAr	4	0
FanPier	ChrlsRE	1	0
FanPier	ChrlsRE	2	0
FanPier	ChrlsRE	3	0
FanPier	ChrlsRE	4	0
FanPier	BstnOpH	1	0
FanPier	BstnOpH	2	0
FanPier	BstnOpH	3	0
FanPier	BstnOpH	4	0
FanPier	Mrrt_CH	1	0
FanPier	Mrrt_CH	2	0
FanPier	Mrrt_CH	3	0
FanPier	Mrrt_CH	4	0
FanPier	RsKnndG	1	0
FanPier	RsKnndG	2	0
FanPier	RsKnndG	3	0
FanPier	RsKnndG	4	0
FanPier	ThBstnP	1	0
FanPier	ThBstnP	2	0
FanPier	ThBstnP	3	0
FanPier	ThBstnP	4	0
FanPier	Grg_sIs	1	0
FanPier	Grg_sIs	2	0
FanPier	Grg_sIs	3	0
FanPier	Grg_sIs	4	0
FanPier	CmmnwAM	1	0
FanPier	CmmnwAM	2	0
FanPier	CmmnwAM	3	0
FanPier	CmmnwAM	4	0
FanPier	ThPOoEG	1	0
FanPier	ThPOoEG	2	0
FanPier	ThPOoEG	3	0
FanPier	ThPOoEG	4	0
FanPier	EMKIftUSS	1	0
FanPier	EMKIftUSS	2	0
